商品编码,日期,商品名称,销售数量,销售金额,销售净额,折扣金额,售价,是否促销,平均售价,实际折扣率,星期,月份,是否周末,是否月末,季度,年份,日期序号,销量_滞后1天,销量_滞后3天,销量_滞后7天,销量_滞后14天,销量_滞后30天,销量_7天均值,销量_7天标准差,销量_7天最大值,销量_7天最小值,销量_14天均值,销量_14天标准差,销量_14天最大值,销量_14天最小值,销量_30天均值,销量_30天标准差,销量_30天最大值,销量_30天最小值,销量_7天趋势,销量_同比上周,温度,最高温度,最低温度,降雨量,温度差,是否恶劣天气,是否节假日,节假日前1天,节假日后1天,节假日连续天数,促销_周末交互,促销_月末交互,天气_促销交互,温度等级_编码,节假日类型_编码
4701098,2025-01-01,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,2,1,0,0,1,2025,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,19.0,21,17,0,4,0,1,0.0,0.0,1,0.0,0.0,0.0,0,0
4701098,2025-01-02,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,3,1,0,0,1,2025,1,2.0,0.0,0.0,0.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,1.0,1.4142135623730951,2.0,0.0,0.0,0.0,17.5,22,13,0,9,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-03,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,4,1,0,0,1,2025,2,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,2.0,0.0,1.3333333333333333,1.1547005383792517,2.0,0.0,1.3333333333333333,1.1547005383792517,2.0,0.0,0.0,0.0,17.0,23,11,0,12,0,0,0.0,1.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-04,福荫韧豆腐380g,7.0,34.93,30.911504428,0.0,5.99,0.0,4.99,1.0,5,1,1,0,1,2025,3,2.0,2.0,0.0,0.0,0.0,2.75,2.9860788111948198,7.0,0.0,2.75,2.9860788111948198,7.0,0.0,2.75,2.9860788111948198,7.0,0.0,0.0,0.0,18.0,22,14,0,8,0,1,0.0,1.0,2,7.0,0.0,0.0,0,0
4701098,2025-01-05,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,6,1,1,0,1,2025,4,7.0,0.0,0.0,0.0,0.0,2.8,2.5884358211089573,7.0,0.0,2.8,2.5884358211089573,7.0,0.0,2.8,2.5884358211089573,7.0,0.0,0.0,0.0,18.0,23,13,0,10,0,1,1.0,0.0,2,3.0,0.0,0.0,0,0
4701098,2025-01-06,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,0,1,0,0,1,2025,5,3.0,2.0,0.0,0.0,0.0,2.6666666666666665,2.3380903889000244,7.0,0.0,2.6666666666666665,2.3380903889000244,7.0,0.0,2.6666666666666665,2.3380903889000244,7.0,0.0,0.0,0.0,18.0,23,13,0,10,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-07,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,1,1,0,0,1,2025,6,2.0,7.0,0.0,0.0,0.0,2.4285714285714284,2.2253945610567474,7.0,0.0,2.4285714285714284,2.2253945610567474,7.0,0.0,2.4285714285714284,2.2253945610567474,7.0,0.0,0.0,0.0,18.0,22,14,0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-08,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,2,1,0,0,1,2025,7,1.0,3.0,2.0,0.0,0.0,2.4285714285714284,2.2253945610567474,7.0,0.0,2.375,2.065879266282796,7.0,0.0,2.375,2.065879266282796,7.0,0.0,0.2142857142857142,2.0,18.0,22,14,0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-09,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,3,1,0,0,1,2025,8,2.0,2.0,0.0,0.0,0.0,2.857142857142857,1.9518001458970666,7.0,1.0,2.4444444444444446,1.9436506316151,7.0,0.0,2.4444444444444446,1.9436506316151,7.0,0.0,1.8571428571428572,0.0,15.5,21,10,0,11,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-10,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,4,1,0,0,1,2025,9,3.0,1.0,2.0,0.0,0.0,3.0,1.9148542155126764,7.0,1.0,2.5,1.8408935028645435,7.0,0.0,2.5,1.8408935028645435,7.0,0.0,1.25,2.0,13.5,18,9,0,9,0,0,0.0,1.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-11,福荫韧豆腐380g,4.0,19.96,17.663716816,0.0,5.99,0.0,4.99,1.0,5,1,1,0,1,2025,10,3.0,2.0,7.0,0.0,0.0,2.5714285714285716,0.9759000729485334,4.0,1.0,2.6363636363636362,1.8040358795061298,7.0,0.0,2.6363636363636362,1.8040358795061298,7.0,0.0,-0.06493506493506485,7.0,12.5,17,8,0,9,0,1,0.0,1.0,2,4.0,0.0,0.0,0,0
4701098,2025-01-12,福荫韧豆腐380g,8.0,39.92,35.327433631000005,0.0,5.99,0.0,4.99,1.0,6,1,1,0,1,2025,11,4.0,3.0,3.0,0.0,0.0,3.2857142857142856,2.2886885410853175,8.0,1.0,3.0833333333333335,2.314316444667973,8.0,0.0,3.0833333333333335,2.314316444667973,8.0,0.0,0.17346938775510212,3.0,14.5,20,9,0,11,0,1,1.0,0.0,2,8.0,0.0,0.0,0,0
4701098,2025-01-13,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,0,1,0,0,1,2025,12,8.0,3.0,2.0,0.0,0.0,3.2857142857142856,2.2886885410853175,8.0,1.0,3.0,2.23606797749979,8.0,0.0,3.0,2.23606797749979,8.0,0.0,0.2321428571428572,2.0,16.5,19,14,0,5,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-14,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,1,1,0,0,1,2025,13,2.0,4.0,1.0,0.0,0.0,3.2857142857142856,2.2886885410853175,8.0,1.0,2.857142857142857,2.2138425646596693,8.0,0.0,2.857142857142857,2.2138425646596693,8.0,0.0,0.3529411764705883,1.0,17.0,20,14,0,6,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-15,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,2,1,0,0,1,2025,14,1.0,8.0,2.0,2.0,0.0,3.4285714285714284,2.225394561056748,8.0,1.0,2.9285714285714284,2.2001498450467736,8.0,0.0,2.8666666666666667,2.133630931623591,8.0,0.0,0.41176470588235303,2.0,16.0,22,10,0,12,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-16,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,3,1,0,0,1,2025,15,3.0,2.0,3.0,0.0,0.0,3.2857142857142856,2.2886885410853175,8.0,1.0,3.0714285714285716,2.05554730553075,8.0,1.0,2.8125,2.0726392192886185,8.0,0.0,0.1499999999999999,3.0,15.5,20,11,0,9,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-17,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,4,1,0,0,1,2025,16,2.0,1.0,3.0,2.0,0.0,3.0,2.4494897427831783,8.0,1.0,3.0,2.1122354181147664,8.0,1.0,2.7058823529411766,2.0544070276588617,8.0,0.0,0.0,3.0,15.5,20,11,0,9,0,0,0.0,1.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-18,福荫韧豆腐380g,2.0,9.98,7.061946902,2.0,5.99,1.0,3.99,0.7995991983967936,5,1,1,0,1,2025,17,1.0,3.0,4.0,7.0,0.0,2.7142857142857144,2.429971585175824,8.0,1.0,2.642857142857143,1.7805419597217222,8.0,1.0,2.6666666666666665,2.0,8.0,0.0,0.05555555555555558,4.0,16.0,21,11,0,10,0,1,0.0,1.0,2,2.50125313283208,0.0,0.0,0,0
4701098,2025-01-19,福荫韧豆腐380g,4.0,19.96,14.123893804,4.0,5.99,1.0,3.99,0.7995991983967936,6,1,1,0,1,2025,18,2.0,2.0,8.0,3.0,0.0,2.142857142857143,1.0690449676496978,4.0,1.0,2.7142857142857144,1.8156825980064075,8.0,1.0,2.736842105263158,1.967573385985836,8.0,0.0,-0.34782608695652173,8.0,17.5,23,12,0,11,0,1,1.0,0.0,2,5.00250626566416,0.0,0.0,0,0
4701098,2025-01-20,福荫韧豆腐380g,2.0,9.98,7.061946902,2.0,5.99,1.0,3.99,0.7995991983967936,0,1,0,0,1,2025,19,4.0,1.0,2.0,2.0,0.0,2.142857142857143,1.0690449676496978,4.0,1.0,2.7142857142857144,1.8156825980064075,8.0,1.0,2.7,1.9221698265515625,8.0,0.0,-0.34782608695652173,2.0,18.5,23,14,0,9,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-21,福荫韧豆腐380g,4.0,19.96,17.663716816,0.0,5.99,0.0,4.99,1.0,1,1,0,0,1,2025,20,2.0,2.0,1.0,1.0,0.0,2.5714285714285716,1.133893419027682,4.0,1.0,2.9285714285714284,1.7743595036946853,8.0,1.0,2.761904761904762,1.894855189843327,8.0,0.0,-0.21739130434782605,1.0,19.5,24,15,0,9,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-22,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,2,1,0,0,1,2025,21,4.0,4.0,3.0,2.0,0.0,2.142857142857143,1.4638501094227998,4.0,0.0,2.7857142857142856,1.928673175989188,8.0,0.0,2.6363636363636362,1.9406786870148718,8.0,0.0,-0.375,3.0,18.0,20,16,0,4,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-23,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,3,1,0,0,1,2025,22,0.0,2.0,2.0,3.0,0.0,2.0,1.5275252316519468,4.0,0.0,2.642857142857143,1.984832597364433,8.0,0.0,2.5652173913043477,1.9265156242794623,8.0,0.0,-0.3913043478260869,2.0,20.0,23,17,0,6,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-24,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,4,1,0,0,1,2025,23,1.0,4.0,1.0,3.0,0.0,1.8571428571428572,1.6761634196950517,4.0,0.0,2.4285714285714284,2.1018045621756603,8.0,0.0,2.4583333333333335,1.9555754555421383,8.0,0.0,-0.38095238095238093,1.0,19.5,23,16,0,7,0,0,0.0,1.0,0,0.0,0.0,0.0,0,1
4701098,2025-01-25,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,5,1,1,1,1,2025,24,0.0,0.0,2.0,4.0,0.0,1.8571428571428572,1.6761634196950517,4.0,0.0,2.2857142857142856,2.0542103640523823,8.0,0.0,2.44,1.9165942015286737,8.0,0.0,-0.3157894736842105,2.0,19.0,23,15,0,8,0,1,0.0,0.0,1,2.0,2.0,0.0,0,0
4701098,2025-01-26,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,6,1,1,1,1,2025,25,2.0,1.0,4.0,8.0,0.0,1.5714285714285714,1.3972762620115438,4.0,0.0,1.8571428571428572,1.231455852429765,4.0,0.0,2.423076923076923,1.879852694720029,8.0,0.0,-0.2666666666666666,4.0,11.5,15,8,0,7,0,0,1.0,0.0,0,2.0,2.0,0.0,0,1
4701098,2025-01-27,福荫韧豆腐380g,5.0,24.950000000000003,22.079646020000002,0.0,5.99,0.0,4.99,1.0,0,1,0,1,1,2025,26,2.0,0.0,2.0,2.0,0.0,2.0,1.9148542155126762,5.0,0.0,2.0714285714285716,1.4917354742965416,5.0,0.0,2.5185185185185186,1.90889356536048,8.0,0.0,-0.06666666666666665,2.0,12.0,16,8,0,8,0,0,0.0,1.0,0,0.0,5.0,0.0,0,1
4701098,2025-01-28,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,1,1,0,1,1,2025,27,5.0,2.0,4.0,1.0,0.0,1.8571428571428572,1.7728105208558367,5.0,0.0,2.2142857142857144,1.4769288003552115,5.0,0.0,2.5357142857142856,1.8754188244751537,8.0,0.0,-0.2777777777777778,4.0,14.5,19,10,0,9,0,1,0.0,1.0,8,0.0,3.0,0.0,0,0
4701098,2025-01-29,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,2,1,0,1,1,2025,28,3.0,2.0,0.0,3.0,0.0,1.8571428571428572,1.7728105208558367,5.0,0.0,2.0,1.5689290811054732,5.0,0.0,2.4482758620689653,1.9008683522566308,8.0,0.0,-0.1333333333333333,0.0,17.0,21,13,0,8,0,1,1.0,1.0,8,0.0,0.0,0.0,0,0
4701098,2025-01-30,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,3,1,0,1,1,2025,29,0.0,5.0,1.0,2.0,0.0,1.7142857142857142,1.889822365046136,5.0,0.0,1.8571428571428572,1.6574838603294906,5.0,0.0,2.3666666666666667,1.920548293359591,8.0,0.0,-0.1428571428571429,1.0,17.0,20,14,0,6,0,1,1.0,1.0,8,0.0,0.0,0.0,0,0
4701098,2025-01-31,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,4,1,0,1,1,2025,30,0.0,3.0,0.0,1.0,2.0,1.7142857142857142,1.889822365046136,5.0,0.0,1.7857142857142858,1.717716347523494,5.0,0.0,2.3,1.9678449616530893,8.0,0.0,-0.07692307692307698,0.0,20.0,23,17,0,6,0,1,1.0,1.0,8,0.0,0.0,0.0,0,0
4701098,2025-02-01,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,5,2,1,0,1,2025,31,0.0,0.0,2.0,2.0,0.0,1.4285714285714286,1.9880595947760098,5.0,0.0,1.6428571428571428,1.780541959721723,5.0,0.0,2.3,1.9678449616530893,8.0,0.0,-0.23076923076923073,2.0,20.0,24,16,0,8,0,1,1.0,1.0,8,0.0,0.0,0.0,0,0
4701098,2025-02-02,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,6,2,1,0,1,2025,32,0.0,0.0,2.0,4.0,2.0,1.1428571428571428,2.0354009783964293,5.0,0.0,1.3571428571428572,1.6919330254585627,5.0,0.0,2.2333333333333334,2.01174711054387,8.0,0.0,-0.2727272727272727,2.0,17.5,22,13,0,9,0,1,1.0,1.0,8,0.0,0.0,0.0,0,0
4701098,2025-02-03,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,0,2,0,0,1,2025,33,0.0,0.0,5.0,2.0,7.0,0.42857142857142855,1.1338934190276808,3.0,0.0,1.2142857142857142,1.7177163475234942,5.0,0.0,2.0,1.8382900600361158,8.0,0.0,-0.7857142857142857,5.0,14.0,18,10,0,8,0,1,1.0,1.0,8,0.0,0.0,0.0,0,0
4701098,2025-02-04,福荫韧豆腐380g,5.0,24.950000000000003,22.079646020000002,0.0,5.99,0.0,4.99,1.0,1,2,0,0,1,2025,34,0.0,0.0,3.0,4.0,3.0,0.7142857142857143,1.8898223650461359,5.0,0.0,1.2857142857142858,1.8575654633281309,5.0,0.0,2.066666666666667,1.910647720707216,8.0,0.0,-0.6153846153846154,3.0,14.0,17,11,0,6,0,1,1.0,0.0,8,0.0,0.0,0.0,0,0
4701098,2025-02-05,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,2,2,0,0,1,2025,35,5.0,0.0,0.0,0.0,2.0,1.1428571428571428,2.0354009783964293,5.0,0.0,1.5,1.8708286933869713,5.0,0.0,2.1,1.9181528470973286,8.0,0.0,-0.3846153846153847,0.0,17.0,20,14,0,6,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-06,福荫韧豆腐380g,6.0,29.94,26.495575224,0.0,5.989999999999999,0.0,4.99,1.0,3,2,0,0,1,2025,36,3.0,0.0,0.0,1.0,1.0,2.0,2.6457513110645907,6.0,0.0,1.8571428571428572,2.2138425646596698,6.0,0.0,2.2666666666666666,2.0330600909302543,8.0,0.0,0.16666666666666674,0.0,16.0,21,11,0,10,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-07,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,4,2,0,0,1,2025,37,6.0,5.0,0.0,0.0,2.0,2.0,2.6457513110645907,6.0,0.0,1.8571428571428572,2.2138425646596698,6.0,0.0,2.2,2.074475421850563,8.0,0.0,0.16666666666666674,0.0,12.0,16,8,0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-08,福荫韧豆腐380g,5.0,24.950000000000003,22.079646020000002,0.0,5.99,0.0,4.99,1.0,5,2,1,0,1,2025,38,0.0,3.0,0.0,2.0,3.0,2.7142857142857144,2.690370836538197,6.0,0.0,2.0714285714285716,2.3685206585314202,6.0,0.0,2.2666666666666666,2.132399220779639,8.0,0.0,0.9000000000000001,0.0,11.5,16,7,0,9,0,0,0.0,1.0,0,5.0,0.0,0.0,0,1
4701098,2025-02-09,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,6,2,1,0,1,2025,39,5.0,6.0,0.0,2.0,3.0,3.142857142857143,2.410295378065479,6.0,0.0,2.142857142857143,2.381245403214392,6.0,0.0,2.2666666666666666,2.132399220779639,8.0,0.0,1.75,0.0,13.0,16,10,0,6,0,1,0.0,0.0,1,3.0,0.0,0.0,0,0
4701098,2025-02-10,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,0,2,0,0,1,2025,40,3.0,0.0,0.0,5.0,4.0,3.4285714285714284,2.070196678027063,6.0,0.0,1.9285714285714286,2.2348390310054764,6.0,0.0,2.2,2.1074580210160367,8.0,0.0,7.0,0.0,17.0,20,14,0,6,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-11,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,1,2,0,0,1,2025,41,2.0,5.0,5.0,3.0,8.0,3.0,2.0,6.0,0.0,1.8571428571428572,2.2138425646596698,6.0,0.0,2.0,1.8003831009940159,6.0,0.0,3.2,5.0,19.5,22,17,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-12,福荫韧豆腐380g,5.0,24.950000000000003,22.079646019000002,0.0,5.99,0.0,4.99,1.0,2,2,0,0,1,2025,42,2.0,3.0,3.0,0.0,2.0,3.2857142857142856,2.138089935299395,6.0,0.0,2.2142857142857144,2.2930856412794007,6.0,0.0,2.1,1.881855284113215,6.0,0.0,1.875,3.0,17.5,21,14,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-13,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,3,2,0,0,1,2025,43,5.0,2.0,6.0,0.0,1.0,2.5714285714285716,1.9023794624226837,5.0,0.0,2.2857142857142856,2.2336094083368723,6.0,0.0,2.1,1.881855284113215,6.0,0.0,0.2857142857142858,6.0,18.5,22,15,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-14,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,4,2,0,0,1,2025,44,1.0,2.0,0.0,0.0,3.0,2.7142857142857144,1.7043362064926935,5.0,1.0,2.357142857142857,2.1699749327564155,6.0,0.0,2.033333333333333,1.8842968748696898,6.0,0.0,0.3571428571428572,0.0,19.0,22,16,0,6,0,0,0.0,1.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-15,福荫韧豆腐380g,5.0,24.950000000000003,22.079646020000002,0.0,5.99,0.0,4.99,1.0,5,2,1,0,1,2025,45,1.0,5.0,5.0,0.0,2.0,2.7142857142857144,1.7043362064926935,5.0,1.0,2.7142857142857144,2.1636355241395635,6.0,0.0,2.1333333333333333,1.9605300714142444,6.0,0.0,0.0,5.0,20.0,24,16,0,8,0,1,0.0,1.0,2,5.0,0.0,0.0,0,0
4701098,2025-02-16,福荫韧豆腐380g,4.0,19.96,17.663716816,0.0,5.99,0.0,4.99,1.0,6,2,1,0,1,2025,46,5.0,1.0,3.0,0.0,1.0,2.857142857142857,1.772810520855837,5.0,1.0,3.0,2.038098661460273,6.0,0.0,2.2333333333333334,1.9771685315872425,6.0,0.0,-0.09090909090909083,3.0,21.5,27,16,0,11,0,1,1.0,0.0,2,4.0,0.0,0.0,1,0
4701098,2025-02-17,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,0,2,0,0,1,2025,47,4.0,1.0,2.0,0.0,2.0,2.857142857142857,1.772810520855837,5.0,1.0,3.142857142857143,1.8752289237539823,6.0,0.0,2.2333333333333334,1.9771685315872425,6.0,0.0,-0.16666666666666663,2.0,19.5,24,15,0,9,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-18,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,1,2,0,0,1,2025,48,2.0,5.0,2.0,5.0,4.0,3.0,1.7320508075688776,5.0,1.0,3.0,1.797434068545835,6.0,0.0,2.2,1.9546584497482968,6.0,0.0,0.0,2.0,19.5,24,15,0,9,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-19,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,2,2,0,0,1,2025,49,3.0,4.0,5.0,3.0,2.0,2.2857142857142856,1.7994708216848745,5.0,0.0,2.7857142857142856,1.9681530361296542,6.0,0.0,2.1333333333333333,1.9953970019528195,6.0,0.0,-0.30434782608695654,5.0,19.0,22,16,0,6,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-20,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,3,2,0,0,1,2025,50,0.0,2.0,1.0,6.0,4.0,2.142857142857143,1.9518001458970662,5.0,0.0,2.357142857142857,1.8649455697209987,5.0,0.0,2.0,2.0000000000000004,6.0,0.0,-0.16666666666666674,1.0,20.0,24,16,0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
