商品编码,日期,商品名称,销售数量,销售金额,销售净额,折扣金额,售价,是否促销,平均售价,实际折扣率,星期,月份,是否周末,是否月末,季度,年份,日期序号,销量_滞后1天,销量_滞后3天,销量_滞后7天,销量_滞后14天,销量_滞后30天,销量_7天均值,销量_7天标准差,销量_7天最大值,销量_7天最小值,销量_14天均值,销量_14天标准差,销量_14天最大值,销量_14天最小值,销量_30天均值,销量_30天标准差,销量_30天最大值,销量_30天最小值,销量_7天趋势,销量_同比上周,温度,最高温度,最低温度,降雨量,温度差,是否恶劣天气,是否节假日,节假日前1天,节假日后1天,节假日连续天数,促销_周末交互,促销_月末交互,天气_促销交互,温度等级_编码,节假日类型_编码
4701098,2025-02-21,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,4,2,0,0,1,2025,51,0.0,3.0,1.0,0.0,0.0,2.0,2.0816659994661326,5.0,0.0,2.357142857142857,1.8649455697209987,5.0,0.0,2.0,2.0000000000000004,6.0,0.0,-0.26315789473684215,1.0,18.0,22,14,0,8,0,0,0.0,1.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-22,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,5,2,1,0,1,2025,52,0.0,0.0,5.0,5.0,1.0,1.7142857142857142,1.704336206492693,4.0,0.0,2.2142857142857144,1.717716347523494,5.0,0.0,2.066666666666667,1.9988502442280605,6.0,0.0,-0.368421052631579,5.0,16.5,19,14,0,5,0,1,0.0,1.0,2,3.0,0.0,0.0,0,0
4701098,2025-02-23,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,6,2,1,0,1,2025,53,3.0,0.0,4.0,3.0,0.0,1.4285714285714286,1.3972762620115429,3.0,0.0,2.142857142857143,1.703261254505281,5.0,0.0,2.1333333333333333,1.9605300714142444,6.0,0.0,-0.5,4.0,15.0,18,12,0,6,0,1,1.0,0.0,2,2.0,0.0,0.0,0,0
4701098,2025-02-24,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,0,2,0,0,1,2025,54,2.0,0.0,2.0,2.0,2.0,1.2857142857142858,1.3801311186847076,3.0,0.0,2.0714285714285716,1.7304639535412163,5.0,0.0,2.1,1.9713464679126613,6.0,0.0,-0.55,2.0,16.0,19,13,0,6,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-02-25,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,1,2,0,1,1,2025,55,1.0,3.0,3.0,2.0,2.0,1.2857142857142858,1.3801311186847076,3.0,0.0,2.142857142857143,1.7478401113789148,5.0,0.0,2.1333333333333333,1.9780403631273356,6.0,0.0,-0.5714285714285714,3.0,17.0,20,14,0,6,0,0,0.0,0.0,0,0.0,3.0,0.0,0,1
4701098,2025-02-26,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,2,2,0,1,1,2025,56,3.0,2.0,0.0,5.0,5.0,1.4285714285714286,1.2724180205607027,3.0,0.0,1.8571428571428572,1.5619092289760126,5.0,0.0,2.0,1.9118505207764296,6.0,0.0,-0.375,0.0,18.0,20,16,0,4,0,0,0.0,0.0,0,0.0,1.0,0.0,0,1
4701098,2025-02-27,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,3,2,0,1,1,2025,57,1.0,1.0,0.0,1.0,3.0,1.8571428571428572,1.2149857925879113,3.0,0.0,2.0,1.568929081105473,5.0,0.0,2.0,1.9118505207764296,6.0,0.0,-0.1333333333333333,0.0,20.0,23,17,0,6,0,0,0.0,0.0,0,0.0,3.0,0.0,0,1
4701098,2025-02-28,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,4,2,0,1,1,2025,58,3.0,3.0,0.0,1.0,0.0,2.0,0.9999999999999996,3.0,1.0,2.0,1.568929081105473,5.0,0.0,2.033333333333333,1.88429687486969,6.0,0.0,0.0,0.0,22.0,25,19,0,6,0,0,0.0,1.0,0,0.0,1.0,0.0,1,1
4701098,2025-03-01,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,5,3,1,0,1,2025,59,1.0,1.0,3.0,5.0,0.0,2.0,0.9999999999999996,3.0,1.0,1.8571428571428572,1.350620533005413,4.0,0.0,2.1333333333333333,1.851994885919307,6.0,0.0,0.16666666666666674,3.0,23.5,26,21,0,5,0,1,0.0,1.0,2,3.0,0.0,0.0,1,0
4701098,2025-03-02,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,6,3,1,0,1,2025,60,3.0,3.0,2.0,4.0,0.0,1.7142857142857142,1.253566341056017,3.0,0.0,1.5714285714285714,1.2838814775327398,3.0,0.0,2.1333333333333333,1.851994885919307,6.0,0.0,0.19999999999999996,2.0,23.5,27,20,0,7,0,1,1.0,0.0,2,0.0,0.0,0.0,1,0
4701098,2025-03-03,福荫韧豆腐380g,4.0,19.96,17.663716816,0.0,5.99,0.0,4.99,1.0,0,3,0,0,1,2025,61,0.0,1.0,1.0,2.0,0.0,2.142857142857143,1.4638501094227996,4.0,0.0,1.7142857142857142,1.437335752680656,4.0,0.0,2.2666666666666666,1.8370390969378312,6.0,0.0,0.6666666666666665,1.0,22.5,28,17,0,11,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-04,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,1,3,0,0,1,2025,62,4.0,3.0,3.0,3.0,0.0,1.8571428571428572,1.4638501094227994,4.0,0.0,1.5714285714285714,1.3985864135061368,4.0,0.0,2.3,1.8032537641527429,6.0,0.0,0.4444444444444444,3.0,20.5,25,16,0,9,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-05,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,2,3,0,0,1,2025,63,1.0,0.0,1.0,0.0,0.0,1.8571428571428572,1.4638501094227994,4.0,0.0,1.6428571428571428,1.3363062095621228,4.0,0.0,2.3333333333333335,1.768173289473969,6.0,0.0,0.30000000000000004,1.0,16.0,20,12,0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-03-06,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,3,3,0,0,1,2025,64,1.0,4.0,3.0,0.0,5.0,1.5714285714285714,1.397276262011543,4.0,0.0,1.7142857142857142,1.2666473875533026,4.0,0.0,2.2,1.7100110909097883,6.0,0.0,-0.15384615384615385,3.0,12.0,14,10,0,4,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-03-07,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,4,3,0,0,1,2025,65,1.0,1.0,1.0,0.0,3.0,1.7142857142857142,1.3801311186847078,4.0,0.0,1.8571428571428572,1.167320591199078,4.0,0.0,2.1666666666666665,1.70361346865265,6.0,0.0,-0.1428571428571429,1.0,14.0,16,12,0,4,0,0,0.0,1.0,0,0.0,0.0,0.0,0,1
4701098,2025-03-08,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,5,3,1,0,1,2025,66,2.0,1.0,3.0,3.0,6.0,1.5714285714285714,1.272418020560703,4.0,0.0,1.7857142857142858,1.1217137594956035,4.0,0.0,2.033333333333333,1.5421286974634223,5.0,0.0,-0.2142857142857143,3.0,17.0,19,15,0,4,0,1,0.0,1.0,2,2.0,0.0,0.0,0,0
4701098,2025-03-09,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,6,3,1,0,1,2025,67,2.0,1.0,0.0,2.0,0.0,2.0,1.1547005383792512,4.0,1.0,1.8571428571428572,1.167320591199078,4.0,0.0,2.1333333333333333,1.5024883574816204,5.0,0.0,0.16666666666666674,0.0,19.5,23,16,0,7,0,1,1.0,0.0,2,3.0,0.0,0.0,0,0
4701098,2025-03-10,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,0,3,0,0,1,2025,68,3.0,2.0,4.0,1.0,5.0,1.7142857142857142,0.7559289460184536,3.0,1.0,1.9285714285714286,1.1411388181101387,4.0,0.0,2.033333333333333,1.4015590662158894,5.0,0.0,-0.20000000000000007,4.0,22.5,27,18,0,9,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-11,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,1,3,0,0,1,2025,69,2.0,2.0,1.0,3.0,3.0,1.7142857142857142,0.7559289460184536,3.0,1.0,1.7857142857142858,1.1217137594956035,4.0,0.0,1.9666666666666666,1.4015590662158894,5.0,0.0,-0.07692307692307698,1.0,23.0,27,19,0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-12,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,2,3,0,0,1,2025,70,1.0,3.0,1.0,1.0,2.0,2.0,0.8164965809277257,3.0,1.0,1.9285714285714286,1.1411388181101387,4.0,0.0,2.0,1.4142135623730956,5.0,0.0,0.07692307692307687,1.0,24.5,27,22,0,5,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-13,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,3,3,0,0,1,2025,71,3.0,2.0,1.0,3.0,2.0,2.2857142857142856,0.7559289460184546,3.0,1.0,1.9285714285714286,1.1411388181101387,4.0,0.0,2.033333333333333,1.4259499757471632,5.0,0.0,0.4545454545454546,1.0,25.0,28,22,0,6,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-14,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,4,3,0,0,1,2025,72,3.0,1.0,2.0,1.0,5.0,2.142857142857143,0.8997354108424372,3.0,1.0,1.9285714285714286,1.1411388181101387,4.0,0.0,1.9,1.322223832060581,5.0,0.0,0.25,2.0,23.5,27,20,0,7,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-15,福荫韧豆腐380g,4.0,19.96,17.663716816,0.0,5.99,0.0,4.99,1.0,5,3,1,0,1,2025,73,1.0,3.0,2.0,3.0,1.0,2.4285714285714284,1.133893419027682,4.0,1.0,2.0,1.2403473458920853,4.0,0.0,2.0,1.364576478442027,5.0,0.0,0.5454545454545454,2.0,20.0,26,14,0,12,0,1,0.0,1.0,2,4.0,0.0,0.0,0,0
4701098,2025-03-16,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,6,3,1,0,1,2025,74,4.0,3.0,3.0,0.0,1.0,2.4285714285714284,1.133893419027682,4.0,1.0,2.2142857142857144,1.1217137594956033,4.0,1.0,2.066666666666667,1.3628907749221206,5.0,0.0,0.2142857142857142,3.0,17.0,21,13,0,8,0,1,1.0,0.0,2,3.0,0.0,0.0,0,0
4701098,2025-03-17,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,0,3,0,0,1,2025,75,3.0,1.0,2.0,4.0,5.0,2.142857142857143,1.4638501094227998,4.0,0.0,1.9285714285714286,1.1411388181101385,4.0,0.0,1.9,1.29588207211443,4.0,0.0,0.25,2.0,18.0,22,14,0,8,0,0,1.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-03-18,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,1,3,0,0,1,2025,76,0.0,4.0,1.0,1.0,4.0,2.4285714285714284,1.397276262011544,4.0,0.0,2.0714285714285716,1.1411388181101385,4.0,0.0,1.8666666666666667,1.252124631158586,4.0,0.0,0.41666666666666674,1.0,16.5,20,13,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-03-19,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,2,3,0,0,1,2025,77,3.0,3.0,3.0,1.0,2.0,2.142857142857143,1.4638501094227998,4.0,0.0,2.0714285714285716,1.1411388181101385,4.0,0.0,1.8333333333333333,1.261726603899794,4.0,0.0,0.0714285714285714,3.0,17.5,22,13,0,9,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-03-20,福荫韧豆腐380g,1.0,4.99,3.884955752,0.6,5.99,1.0,4.390000000000001,0.8797595190380761,3,3,0,0,1,2025,78,1.0,0.0,3.0,1.0,3.0,1.8571428571428572,1.4638501094227994,4.0,0.0,2.0714285714285716,1.1411388181101385,4.0,0.0,1.7666666666666666,1.2507469032909722,4.0,0.0,-0.1874999999999999,3.0,18.5,23,14,0,9,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-03-21,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,4,3,0,0,1,2025,79,1.0,3.0,1.0,2.0,0.0,1.8571428571428572,1.4638501094227994,4.0,0.0,2.0,1.1766968108291047,4.0,0.0,1.8,1.2148506364839753,4.0,0.0,-0.1333333333333333,1.0,21.0,27,15,0,12,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-22,福荫韧豆腐380g,3.0,14.97,13.247787611,0.0,5.99,0.0,4.99,1.0,5,3,1,0,1,2025,80,1.0,1.0,4.0,2.0,0.0,1.7142857142857142,1.253566341056017,3.0,0.0,2.0714285714285716,1.2066664642907572,4.0,0.0,1.9,1.1846722229638338,4.0,0.0,-0.2941176470588235,4.0,21.5,27,16,0,11,0,1,0.0,1.0,2,3.0,0.0,0.0,1,0
4701098,2025-03-23,福荫韧豆腐380g,5.0,24.950000000000003,22.079646020000002,0.0,5.99,0.0,4.99,1.0,6,3,1,0,1,2025,81,3.0,1.0,3.0,3.0,0.0,2.0,1.732050807568877,5.0,0.0,2.2142857142857144,1.4238934396479703,5.0,0.0,2.066666666666667,1.257620449659714,5.0,0.0,-0.17647058823529405,3.0,22.5,28,17,0,11,0,1,1.0,0.0,2,5.0,0.0,0.0,1,0
4701098,2025-03-24,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,0,3,0,0,1,2025,82,5.0,1.0,0.0,2.0,3.0,2.2857142857142856,1.4960264830861911,5.0,1.0,2.2142857142857144,1.4238934396479703,5.0,0.0,2.033333333333333,1.2452207485597406,5.0,0.0,0.06666666666666665,0.0,23.0,28,18,0,10,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-25,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,1,3,0,1,1,2025,83,2.0,3.0,3.0,1.0,2.0,2.142857142857143,1.4638501094227996,5.0,1.0,2.2857142857142856,1.3827826698682308,5.0,0.0,2.033333333333333,1.2452207485597406,5.0,0.0,-0.11764705882352933,3.0,24.5,30,19,0,11,0,0,0.0,0.0,0,0.0,2.0,0.0,1,1
4701098,2025-03-26,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,2,3,0,1,1,2025,84,2.0,5.0,1.0,3.0,1.0,2.0,1.6329931618554518,5.0,0.0,2.0714285714285716,1.4917354742965412,5.0,0.0,2.0,1.2865350418053547,5.0,0.0,-0.06666666666666665,1.0,24.5,29,20,0,9,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-03-27,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,3,3,0,1,1,2025,85,0.0,2.0,1.0,3.0,3.0,2.2857142857142856,1.6035674514745462,5.0,0.0,2.0714285714285716,1.4917354742965412,5.0,0.0,2.0,1.2865350418053547,5.0,0.0,0.23076923076923062,1.0,25.5,28,23,0,5,0,0,0.0,0.0,0,0.0,3.0,0.0,1,1
4701098,2025-03-28,福荫韧豆腐380g,2.0,9.98,8.831858407,0.0,5.99,0.0,4.99,1.0,4,3,0,1,1,2025,86,3.0,2.0,1.0,1.0,1.0,2.4285714285714284,1.511857892036909,5.0,0.0,2.142857142857143,1.460091823094744,5.0,0.0,2.033333333333333,1.2726115785600336,5.0,0.0,0.3076923076923075,1.0,21.5,28,15,0,13,0,0,0.0,1.0,0,0.0,2.0,0.0,1,1
4701098,2025-03-29,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,5,3,1,1,1,2025,87,2.0,0.0,3.0,4.0,3.0,2.2857142857142856,1.4960264830861911,5.0,0.0,2.0,1.3587324409735155,5.0,0.0,2.0,1.2594470598448062,5.0,0.0,0.33333333333333326,3.0,14.0,16,12,0,4,0,1,0.0,1.0,2,2.0,2.0,0.0,0,0
4701098,2025-03-30,福荫韧豆腐380g,5.0,24.950000000000003,22.079646020000002,0.0,5.99,0.0,4.99,1.0,6,3,1,1,1,2025,88,2.0,3.0,5.0,3.0,1.0,2.2857142857142856,1.4960264830861911,5.0,0.0,2.142857142857143,1.561909228976012,5.0,0.0,2.1333333333333333,1.3578211078487266,5.0,0.0,0.1428571428571428,5.0,12.0,14,10,0,4,0,1,1.0,0.0,2,5.0,5.0,0.0,0,0
4701098,2025-03-31,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,0,3,0,1,1,2025,89,5.0,2.0,2.0,0.0,3.0,2.142857142857143,1.5735915849388862,5.0,0.0,2.2142857142857144,1.4769288003552106,5.0,0.0,2.066666666666667,1.3628907749221209,5.0,0.0,-0.0625,2.0,12.0,14,10,0,4,0,0,1.0,0.0,0,0.0,1.0,0.0,0,1
4701098,2025-04-01,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,1,4,0,0,2,2025,90,1.0,2.0,2.0,3.0,0.0,2.142857142857143,1.5735915849388862,5.0,0.0,2.142857142857143,1.4600918230947437,5.0,0.0,2.1333333333333333,1.306042543884687,5.0,0.0,0.0,2.0,16.0,19,13,0,6,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-04-02,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,2,4,0,0,2,2025,91,2.0,5.0,0.0,1.0,4.0,2.4285714285714284,1.2724180205607034,5.0,1.0,2.2142857142857144,1.4238934396479703,5.0,0.0,2.066666666666667,1.257620449659714,5.0,0.0,0.2142857142857142,0.0,19.0,23,15,0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1
4701098,2025-04-03,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,3,4,0,0,2,2025,92,2.0,1.0,3.0,1.0,1.0,2.2857142857142856,1.2535663410560174,5.0,1.0,2.2857142857142856,1.3827826698682306,5.0,0.0,2.1,1.2415229801920022,5.0,0.0,0.0,3.0,20.5,25,16,0,9,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-04-04,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,4,4,0,0,2,2025,93,2.0,2.0,2.0,1.0,1.0,2.0,1.5275252316519465,5.0,0.0,2.2142857142857144,1.4769288003552106,5.0,0.0,2.066666666666667,1.284746944983206,5.0,0.0,-0.17647058823529405,2.0,21.5,25,18,0,7,0,1,0.0,1.0,3,0.0,0.0,0.0,1,0
4701098,2025-04-05,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,5,4,1,0,2,2025,94,0.0,2.0,2.0,3.0,1.0,1.8571428571428572,1.573591584938886,5.0,0.0,2.0714285714285716,1.491735474296541,5.0,0.0,2.066666666666667,1.284746944983206,5.0,0.0,-0.1874999999999999,2.0,20.0,23,17,0,6,0,1,1.0,1.0,3,1.0,0.0,0.0,0,0
4701098,2025-04-06,福荫韧豆腐380g,0.0,0.0,,,5.990000000000002,0.0,,0.0,6,4,1,0,2,2025,95,1.0,2.0,5.0,5.0,2.0,1.1428571428571428,0.899735410842436,2.0,0.0,1.7142857142857142,1.3259870882635925,5.0,0.0,2.0,1.3390681268239735,5.0,0.0,-0.5,5.0,22.0,26,18,0,8,0,1,1.0,0.0,3,0.0,0.0,0.0,1,0
4701098,2025-04-07,福荫韧豆腐380g,4.0,19.96,17.663716816,0.0,5.99,0.0,4.99,1.0,0,4,0,0,2,2025,96,0.0,0.0,1.0,2.0,2.0,1.5714285714285714,1.3972762620115433,4.0,0.0,1.8571428571428572,1.460091823094744,5.0,0.0,2.066666666666667,1.3879613761229808,5.0,0.0,-0.2666666666666666,1.0,22.0,25,19,0,6,0,0,1.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-04-08,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,1,4,0,0,2,2025,97,4.0,1.0,2.0,2.0,3.0,1.4285714285714286,1.397276262011543,4.0,0.0,1.7857142857142858,1.476928800355211,5.0,0.0,2.0,1.3896166675593036,5.0,0.0,-0.33333333333333326,2.0,24.0,28,20,0,8,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-04-09,福荫韧豆腐380g,2.0,9.98,8.831858408,0.0,5.99,0.0,4.99,1.0,2,4,0,0,2,2025,98,1.0,0.0,2.0,0.0,2.0,1.4285714285714286,1.397276262011543,4.0,0.0,1.9285714285714286,1.3847680013570571,5.0,0.0,2.0,1.3896166675593036,5.0,0.0,-0.4117647058823529,2.0,24.5,28,21,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-04-10,福荫韧豆腐380g,3.0,14.97,13.247787612,0.0,5.989999999999999,0.0,4.99,1.0,3,4,0,0,2,2025,99,2.0,4.0,2.0,3.0,1.0,1.5714285714285714,1.5118578920369083,4.0,0.0,1.9285714285714286,1.3847680013570571,5.0,0.0,2.066666666666667,1.3879613761229808,5.0,0.0,-0.3125,2.0,25.5,29,22,0,7,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1
4701098,2025-04-11,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,4,4,0,0,2,2025,100,3.0,1.0,0.0,2.0,3.0,1.7142857142857142,1.3801311186847078,4.0,0.0,1.8571428571428572,1.406421692815487,5.0,0.0,2.0,1.3896166675593036,5.0,0.0,-0.1428571428571429,0.0,25.0,28,22,0,6,0,0,0.0,1.0,0,0.0,0.0,0.0,1,1
4701098,2025-04-12,福荫韧豆腐380g,1.0,4.99,4.415929204,0.0,5.99,0.0,4.99,1.0,5,4,1,0,2,2025,101,1.0,2.0,1.0,2.0,3.0,1.7142857142857142,1.3801311186847078,4.0,0.0,1.7857142857142858,1.4238934396479708,5.0,0.0,1.9333333333333333,1.3879613761229808,5.0,0.0,-0.07692307692307698,1.0,21.5,27,16,0,11,0,1,0.0,1.0,2,1.0,0.0,0.0,1,0
